accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_2,PAR BUS STACY
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_2,CARREFOUR NGUEM
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_2,TRANSFORMATEUR
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_2,NGOUSSO
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_2,0NANA
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_2,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_2,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_2,NGOUSSO
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_2,0MPHINE
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_2,NGOUSSO
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_2,11EME ARRET
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_2,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_2,PAR BUS STACY
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_2,TRANSFORMATEUR
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_2,IMEUBLE MTN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_2,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_2,30 60 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_2,750
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_2,ACTIVIT S DE LOISIRS
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_2,ETUDES
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_2,MOINS DE 18 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_2,MOINS DE 30 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_2,FEMME
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,centre ville,Agent_3,YAOUNDE
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_1,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q1_1_a,Agent_3,ABIT
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_1_b,Agent_3,10EME ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_1_c,Agent_3,AFANOYA
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2_a,Agent_3,ABOM
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_2_b,Agent_3,10 IEME ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_3_c,Agent_3,AFANOYA
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_3,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_3,2 CHEVEAU
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_3,ENTREE DES S URS
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_3,0LESOA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_3,A PIED
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_3,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_3,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_3,ONANA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_3,MAITURE
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_3,ONANA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_3,LAC
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_3,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_3,A PIED
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_3,ONANA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_3,MUSEE NATIONAL
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_3,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_3,30 60 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_3,300
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_3,TRAVAIL
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_3,EXPEDITION COURRIER
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_3,ENTRE 18 ET 25 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_3,MOINS DE 30 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_3,HOMME
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,centre ville,Agent_4,YAOUNDE
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_1,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q1_1_a,Agent_4,MVOG BETSI
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_1_b,Agent_4,HOLY INFANT
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_1_c,Agent_4,AFANOYA
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2_a,Agent_4,GOLF
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_2_b,Agent_4,10 IEME ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_3_c,Agent_4,AFANOYA
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_4,PAR BUS STACY
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_4,MVOG BETSI
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_4,MVOG BETSI
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_4,0LESOA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_4,ROND POINT
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_4,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_4,PAR BUS STACY
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_4,MVOG BETSI
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_4,STATION
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_4,ROND POINT
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_4,CARREFOUR
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_4,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_4,PAR BUS STACY
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_4,MVOG BETSI
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_4,MVOG BETSI
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_4,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_4,30 60 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_4,250
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_4,ACTIVIT S DE LOISIRS
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_4,ETUDES
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_4,MOINS DE 18 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_4,MOINS DE 30 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_4,FEMME
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,centre ville,Agent_5,YAOUNDE
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_1,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q1_1_a,Agent_5,ABIT
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_1_b,Agent_5,PETIT MARCE
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_1_c,Agent_5,AFANOYA
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2_a,Agent_5,ETETAK
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_2_b,Agent_5,BAOBAB
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_3_c,Agent_5,KRIBI
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_5,A PIED
1,1,1,1,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_5,nan
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_5,MONTEE CARNAVAL
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_5,0LESOA
1,1,1,1,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_5,nan
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_5,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_5,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_5,ETOUDI
1,1,1,1,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_5,nan
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_5,EOSS0S
1,1,1,1,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_5,nan
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_5,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_5,A PIED
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_5,ETETAK
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_5,MOTO GEORGES
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_5,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_5,15 30 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_5,750
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_5,COURSES
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_5,FAIRE DU MARCHE
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_5,ENTRE 26 ET 35 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_5,MOINS DE 30 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_5,HOMME
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,centre ville,Agent_6,YAOUNDE
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_1,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q1_1_a,Agent_6,MBANKOMO
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_1_b,Agent_6,10EME ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_1_c,Agent_6,MBANKOMO
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2_a,Agent_6,ABOM
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_2_b,Agent_6,10 IEME ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_3_c,Agent_6,AFANOYA
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_6,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_6,NBANKOMO
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_6,10 E ARRET
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_6,0LESOA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_6,0NANA
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_6,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_6,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_6,A B0NAS
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_6,0MPHINE
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_6,ONANA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_6,MIMBOMAN TERMINUS
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_6,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_6,PAR TAXI
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_6,ACACIA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_6,MBANKOMO
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_6,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_6,30 60 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_6,3500
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_6,TRAVAIL
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_6,LES AFFAIRES
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_6,ENTRE 55ANS ET 64 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_6,ENTRE 300 001 ET 500 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_6,HOMME
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,centre ville,Agent_7,YAOUNDE
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_1,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q1_1_a,Agent_7,BITENG
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_1_b,Agent_7,EXPRESS UNION
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_1_c,Agent_7,AFANOYA
5,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q1_2_a,Agent_7,BITENG
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q1_2_b,Agent_7,EXPRESS UNION
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q1_3_c,Agent_7,DOUALA
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q2_1,Agent_7,A PIED
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_1,Agent_7,EXPRESS UNION
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_2_2,Agent_7,EXPRESS UNION
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_1,Agent_7,0LESOA
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_3_2,Agent_7,EXPRESS UNION
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q2_3,Agent_7,NON
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_4,Agent_7,PAR BUS STACY
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_1,Agent_7,BITENG
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_5_2,Agent_7,0MPHINE
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_1,Agent_7,ABATTOIR
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q2_6_2,Agent_7,EXPRESS UNION
4,4,3,4,4,gemma3:27b,data_pmus_yaounde,q3_1,Agent_7,NON
4,3,4,4,3,gemma3:27b,data_pmus_yaounde,q3_2,Agent_7,PAR BUS STACY
4,4,3,4,3,gemma3:27b,data_pmus_yaounde,q3_3_1,Agent_7,BITENG
4,4,2,4,3,gemma3:27b,data_pmus_yaounde,q3_3_2,Agent_7,EXPRESS UNION
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_1_a,Agent_7,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_1_b,Agent_7,MOINS DE 5 MIN
4,4,2,4,2,gemma3:27b,data_pmus_yaounde,q4_2_a,Agent_7,Veuillez indiquer depuis combien de temps vous attendez.
4,3,3,4,4,gemma3:27b,data_pmus_yaounde,q4_2_b,Agent_7,30 60 MIN
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q4_3,Agent_7,600
4,3,4,4,4,gemma3:27b,data_pmus_yaounde,q4_4,Agent_7,COURSES
3,3,3,4,3,gemma3:27b,data_pmus_yaounde,q4_4_autres,Agent_7,FAIRE DU MARCHE
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_1,Agent_7,ENTRE 36 ET 45 ANS
5,3,4,4,4,gemma3:27b,data_pmus_yaounde,q5_2,Agent_7,ENTRE 30 001 ET 100 000
4,4,4,4,4,gemma3:27b,data_pmus_yaounde,q5_3,Agent_7,FEMME
