accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,share_6,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,share_996,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,tnc_freq,Agent_0,1- 5 or more days a week
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,tnc_purp,Agent_0,2- Go to work/work-related/Volunteer- related
3,4,5,3,4,llama3.3:70b,data_NYC_mobility,carshare_freq,Agent_0,6- Less than monthly
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,vehicle,Agent_0,996- None (does not drive a vehicle)
3,4,5,3,4,llama3.3:70b,data_NYC_mobility,bike_freq,Agent_0,3- 2-3 days a week
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_1,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_2,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_3,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_4,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_5,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_purp_6,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,bike_purp_997,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_1,Agent_0,0- No
3,4,4,3,3,llama3.3:70b,data_NYC_mobility,no_bike_nyc_2,Agent_0,0- No
3,4,3,3,3,llama3.3:70b,data_NYC_mobility,no_bike_nyc_3,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_4,Agent_0,0- No
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_5,Agent_0,0- No
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_6,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_7,Agent_0,0- No
3,4,3,3,3,llama3.3:70b,data_NYC_mobility,no_bike_nyc_9,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_nyc_997,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_1,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_2,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_3,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_4,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_5,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_6,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_freq_bike_nyc_997,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,bike_stolen,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,citi_bike_freq,Agent_0,1- I have never used Citi Bike
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,citi_bike_type,Agent_0,997- Other
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,citi_bike_pay,Agent_0,1- Purchased a single trip (typically $3.99/trip)
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,citi_bike_alt_mode,Agent_0,103- Bicycle or e-bicycle
3,4,5,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_1,Agent_0,1- Yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,no_bike_share_2,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_3,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_4,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_5,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_6,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,no_bike_share_7,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_8,Agent_0,1- Yes
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,no_bike_share_997,Agent_0,1- Yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_204,Agent_0,0- No
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_83,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_205,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_73,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_206,Agent_0,1- Yes
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,micromobility_devices_207,Agent_0,1- Yes
3,4,5,3,4,llama3.3:70b,data_NYC_mobility,micromobility_devices_996,Agent_0,1- Yes
3,4,3,3,3,llama3.3:70b,data_NYC_mobility,kid_accompany,Agent_0,0- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode,Agent_0,"107- Micromobility (eg: e-scooter, moped, skateboard)"
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,r_kid_mode,Agent_0,1- Walk (or jog/wheelchair)
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_own,Agent_0,16- Other vehicle in household
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_auto,Agent_0,17- Rental car
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_taxi,Agent_0,49- Uber
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_bus,Agent_0,27- Paratransit/Access-A-Ride
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_rail,Agent_0,30- Subway
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_ferry,Agent_0,175- Staten Island Ferry
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,kid_access,Agent_0,2- Bicycle or e-bicycle
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,kid_egress,Agent_0,2- Bicycle or e-bicycle
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_bike,Agent_0,82- Electric bicycle owned by my household
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,kid_mode_scooter,Agent_0,"204- Standing e-scooter (eg: Ninebot, GOTRAX)"
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,harassment,Agent_0,3- Have both seen and experienced harassment/violence when traveling
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_1,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_2,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_3,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,harassment_change_4,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_5,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_6,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,harassment_change_7,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_8,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_9,Agent_0,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,harassment_change_10,Agent_0,0- No
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_996,Agent_0,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,harassment_change_997,Agent_0,1- Yes
1,1,1,1,3,llama3.3:70b,data_NYC_mobility,hh_id,Agent_1,Please provide an eight digit house hold unique identifier
3,4,3,3,3,llama3.3:70b,data_NYC_mobility,phone_type,Agent_1,0- does not have a smartphone
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,relationship,Agent_1,"6- Non-relative (eg: friend, roommate,etc.)"
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,age,Agent_1,5- 25-34
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,r_age,Agent_1,2- 18-34
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_1,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_2,Agent_1,0- no
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,race_3,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_4,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_5,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_6,Agent_1,1- yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_997,Agent_1,1- yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,race_999,Agent_1,0- no
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,r_race,Agent_1,7- Multiple races
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_1,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_2,Agent_1,1- yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_3,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_4,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_5,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_997,Agent_1,1- yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,ethnicity_999,Agent_1,0- no
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,r_ethnicity,Agent_1,2- Mexican
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,gender,Agent_1,1- Woman
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,can_drive,Agent_1,3- No
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,disability,Agent_1,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,disability_follow_1,Agent_1,['0- no']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_2,Agent_1,['0- no']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_3,Agent_1,['1- yes']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_4,Agent_1,['1- yes']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_5,Agent_1,['0- no']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_6,Agent_1,['1- yes']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_996,Agent_1,['1- yes']
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,disability_follow_999,Agent_1,['995- missing response']
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,education,Agent_1,7- Graduate/post-graduate degree
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,employment,Agent_1,1- Employed full-time (paid)
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,worker,Agent_1,1- Employed
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,num_jobs,Agent_1,2
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,job_type,Agent_1,5- Telework some days and travel to a work location some days
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,industry,Agent_1,1- Financial services 2- Real estate 3- Capital goods 4- Professional and business services 5- Hospitality 6- Energy 7- Education 8- Health care/social assistance 9- Arts and entertainment 10- Retail 
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,work_in_region,Agent_1,1- In study region
4,4,4,3,5,llama3.3:70b,data_NYC_mobility,work_county,Agent_1,36081- Queens County
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,work_cms_zone,Agent_1,7- Outer Queens
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,wfh_policy,Agent_1,4- 1 day a week
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,commute_freq,Agent_1,4- 1 day a week
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,telework_freq,Agent_1,1- 5 or more days a week
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,r_telework_freq,Agent_1,1- 5 or more days a week
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,work_mode,Agent_1,100- Household vehicle (or motorcycle)
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,r_work_mode,Agent_1,100- Household vehicle (or motorcycle)
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,work_mode_own,Agent_1,6- Household vehicle 1
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,work_mode_auto,Agent_1,33- Friend/relative/colleague's car
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,work_park_loc,Agent_1,3- Parking Lot/garage
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,work_park_pay,Agent_1,5- I personally pay some or all parking costs (employer pays none)
3,4,3,3,4,llama3.3:70b,data_NYC_mobility,work_park_cost,Agent_1,2- Weekly
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,work_park_amount,Agent_1,NA - Not Available
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,work_mode_taxi,Agent_1,49- Uber
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,work_mode_bus,Agent_1,995- Missing response
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,work_mode_rail,Agent_1,30- Subway
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,work_mode_ferry,Agent_1,78- Other
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,work_mode_bike,Agent_1,201- Citi Bike Share (standard bicycle)
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,work_bike_park,Agent_1,"8- In a parking garage or lot: attached to office or other (private, public)"
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,work_mode_scooter,Agent_1,"['83- Standing e-scooter share (eg: Bird, Lime)']"
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,work_scooter_park,Agent_1,9- In a parking garage/lot
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,student,Agent_1,1- Part-time student
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,r_student,Agent_1,2- Part-Time student
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_type,Agent_1,13- Graduate or professional school
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,r_school_type,Agent_1,1- Home school
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_in_region,Agent_1,1- Yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_county,Agent_1,36081- Queens County
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_freq,Agent_1,2- 4 days a week
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,remote_class_freq,Agent_1,2- 4 days a week
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_mode,Agent_1,106- Uber/ Lyft (rideshare)
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_mode_own,Agent_1,16- Other vehicle in household
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,school_mode_auto,Agent_1,17- Rental car
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_park_loc,Agent_1,3- Parking Lot/garage
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_park_cost,Agent_1,2- Weekly
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_park_amount,Agent_1,NA - Not Available
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_mode_taxi,Agent_1,49- Uber
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_mode_bus,Agent_1,995- Missing response
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,school_mode_rail,Agent_1,30- Subway
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,school_mode_ferry,Agent_1,78- Other
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,school_mode_bike,Agent_1,201- Citi Bike Share (standard bicycle)
3,4,3,3,5,llama3.3:70b,data_NYC_mobility,school_bike_park,Agent_1,3- Bike rack on the sidewalk
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,school_mode_scooter,Agent_1,207- Other
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,school_scooter_park,Agent_1,3- Bike/ scooter rack
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,home_park_1,Agent_1,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,home_park_2,Agent_1,1- Yes
3,4,4,3,4,llama3.3:70b,data_NYC_mobility,home_park_3,Agent_1,1- Yes
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,home_park_pay,Agent_1,1- Yes
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,home_park_cost,Agent_1,3- Monthly
1,1,1,1,3,llama3.3:70b,data_NYC_mobility,home_park_amount,Agent_1,Please specify how much do you spend for home parking
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,second_home,Agent_1,0- Does not regularly spend night at second home
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,second_home_freq,Agent_1,4- 1 night per month
3,4,4,3,5,llama3.3:70b,data_NYC_mobility,second_home_in_region,Agent_1,0- No
1,1,1,1,3,llama3.3:70b,data_NYC_mobility,second_home_county,Agent_1,Please specify your second home location
3,4,5,3,5,llama3.3:70b,data_NYC_mobility,share_1,Agent_1,1- Yes
