accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_3,Agent_0,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_4,Agent_0,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_5,Agent_0,6: I believe it is important to be on time.
2,3,5,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_6,Agent_0,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_se,Agent_0,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_rf,Agent_0,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_dk,Agent_0,6: I believe it is important to be on time.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_o,Agent_0,I prefer to stay close to home and rely on friends and family for longer trips.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_1,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_2,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_3,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_4,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_5,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_se,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_0,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_o,Agent_0,I prefer to stay close to home and rely on the support of friends and family for longer trips.
2,3,4,1,4,mistral-nemo:12b,data_MyDailyTravelData,placegroup,Agent_0,1
1,3,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,time_distance_flag,Agent_0,3: More than 180 minutes and less than 10 miles (less than 1.0 miles for walking)
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,retmode_final,Agent_0,3: CATI
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,retmode,Agent_0,7: CATI only
2,2,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,age,Agent_0,70
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,aage,Agent_0,7: 65 years old or older
1,3,5,1,2,mistral-nemo:12b,data_MyDailyTravelData,age18,Agent_0,18 or older
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,sex,Agent_0,2: Female
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,relate,Agent_0,6: Grandparent
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,relate_o,Agent_0,I don't have any other related activities. I'm quite content with my volunteering at the library and my daily routines at home.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,lic,Agent_0,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,hisp,Agent_0,2: No
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,hisp_o,Agent_0,"I'm a retired woman who spends most of her time at home, tending to her garden, reading, and volunteering at the local library."
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,race,Agent_0,1: White
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,race_o,Agent_0,"I'm a retired woman who spends most of her time at home, tending to her garden, reading, and volunteering at the local library."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,smrtphn,Agent_0,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,emply_ask,Agent_0,2: No
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,jobs,Agent_0,-8: I don’t know
3,3,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,wkstat,Agent_0,1: Retired
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,wkstat_o,Agent_0,"I'm a retired woman who spends most of her time at home, tending to her garden, reading, and volunteering at the local library."
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,volun_freq,Agent_0,1: 1 day a week
4,4,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,wplace,Agent_0,1: Same work place every day
4,4,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,wmode,Agent_0,-8: I don’t know
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,wmode_o,Agent_0,"I usually say 'Good morning' to my neighbors when I see them, but sometimes I might say 'Hello' or 'Hi' if it's later in the day."
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,wparkride,Agent_0,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,pervh,Agent_0,2: No
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,wrkhrs,Agent_0,-8: I don’t know
4,4,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,wtrav,Agent_0,0: Never
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,occup,Agent_0,25: Educational Instruction and Library Occupations
2,2,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,occup_o,Agent_0,"I retired from teaching at the local high school 5 years ago, so I don't work anymore."
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,indus,Agent_0,71: Arts
2,2,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,indus_o,Agent_0,"I'm retired, so I don't work for a company anymore."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,emply_transit,Agent_0,5: No subsidy offered
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,emply_transit_o,Agent_0,"I'm sorry, I didn't say anything else."
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,emply_park,Agent_0,6: No subsidy offered
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,emply_park_o,Agent_0,"I'm sorry, I didn't say anything else."
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,stude,Agent_0,3: No
4,4,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,schol,Agent_0,-8: I don’t know
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,schol_o,Agent_0,"I'm sorry, I didn't say anything else."
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,sloc,Agent_0,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,sweb,Agent_0,2: No
3,4,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,smode,Agent_0,-8: I don’t know
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,smode_o,Agent_0,I didn't say anything else.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,sparkride,Agent_0,2: No
2,4,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,educ,Agent_0,4: Associate or technical school degree
2,2,3,1,2,mistral-nemo:12b,data_MyDailyTravelData,educ_o,Agent_0,I have a high school diploma.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,hptol,Agent_0,1: Cash
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,hptol_o,Agent_0,"I usually stay close to home, so I don't use public transit often. I rely on my automobile with help from family or a caregiver when I need to go somewhere."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,pay_allday,Agent_0,2: No
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,tolls,Agent_0,"I paid $150,000 for my home."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,tolltrip,Agent_0,2: No
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,typday,Agent_0,1: Yes
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,typday_no,Agent_0,"I didn't hear from my granddaughter today. She usually calls me on Sundays to check in, but today was quiet. That was unusual."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,typpl,Agent_0,1: Planned
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,carptowk,Agent_0,1: Zero Times (never)
4,4,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,walktowk,Agent_0,1: Zero Times (never)
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,biketowk,Agent_0,1: Zero Times (never)
4,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,ribus,Agent_0,1: Zero Times (never)
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,tcoff,Agent_0,2: No
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,tcdays,Agent_0,I don't telecommute because I'm retired and don't have a workplace to telecommute from.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,compr,Agent_0,4: No
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,compr_o,Agent_0,I don't have a workplace to telecommute from.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,wkflex,Agent_0,2: No
2,2,3,1,2,mistral-nemo:12b,data_MyDailyTravelData,tnc_use,Agent_0,Never
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,tnc_typ,Agent_0,1: Low
2,3,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,tnc_cost,Agent_0,I don't use services like Uber or Lyft.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,tnc_purp,Agent_0,1: For [$YOUR] whole commute
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,disab,Agent_0,1: Yes
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,dtype_o,Agent_0,I prefer to stay close to home and rely on friends and family for transportation. I don't use services like Uber or Lyft.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,dtype2,Agent_0,1: Yes
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,nogowhy,Agent_0,4: Home-bound elderly or disabled
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,nogowhy_o,Agent_0,I'm not able to travel far due to my disability. I prefer to stay close to home and rely on friends and family for transportation.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2,Agent_0,4: Have a parcel delivered for home use
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_1,Agent_0,4: Have a parcel delivered for home use
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_2,Agent_0,4: Have a parcel delivered for home use
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_3,Agent_0,4: Have a parcel delivered for home use
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_4,Agent_0,4: Have a parcel delivered for home use
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_5,Agent_0,4: Have a parcel delivered for home use
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_rf,Agent_0,4: Have a parcel delivered for home use
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,nogowhy2_dk,Agent_0,4: Have a parcel delivered for home use
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,traveldatause,Agent_0,2: No
4,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice,Agent_0,2: Smartphones
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_1,Agent_0,2: Smartphones
2,3,3,2,4,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_2,Agent_0,2: Smartphones
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_3,Agent_0,2: Smartphones
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_se,Agent_0,2: Smartphones
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_rf,Agent_0,2: Smartphones
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_dk,Agent_0,1: Message signs
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,traveldatadevice_o,Agent_0,I prefer to stay close to home and rely on the support of friends and family for longer trips.
2,3,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode,Agent_0,1: Driving
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_1,Agent_0,1: Driving
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_2,Agent_0,1: Driving
2,3,5,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_3,Agent_0,1: Driving
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_4,Agent_0,1: Driving
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_5,Agent_0,1: Driving
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_se,Agent_0,1: Driving
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_rf,Agent_0,1: Driving
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_dk,Agent_0,1: Driving
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,traveldatamode_o,Agent_0,I prefer to stay close to home and rely on family or friends for help with my car when I need to go somewhere.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,dtype,Agent_0,3: Cane or Walker
2,3,5,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_1,Agent_0,3: Cane or Walker
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_2,Agent_0,3: Cane or Walker
1,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_3,Agent_0,3: Cane or Walker
1,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_4,Agent_0,3: Cane or Walker
1,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_5,Agent_0,3: Cane or Walker
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,dtype_6,Agent_0,3: Cane or Walker
1,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_se,Agent_0,3: Cane or Walker
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_rf,Agent_0,3: Cane or Walker
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,dtype_dk,Agent_0,3: Cane or Walker
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,pertrips,Agent_0,I prefer to stay close to home and rely on the support of friends and family for longer trips.
1,3,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,hhveh,Agent_0,"I own one automobile, but I don't drive it myself. I rely on family or a caregiver to help me use it when I need to go somewhere."
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,transprob,Agent_0,3: Roads and bridges are in poor condition
2,2,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,transprob_o,Agent_0,I enjoy the quiet moments of the morning coffee and a good book.
2,2,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,hlive,Agent_0,I've lived here for 17 years.
3,3,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,restylast,Agent_0,1: Single-family detached house
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,restylast_o,Agent_0,I enjoy the quiet moments of the morning coffee and a good book.
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,restylast_zip,Agent_0,I don't know the zip-code of my prior residence as I've lived in my current home for 17 years.
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,hhinc2,Agent_0,1: Less than $30
2,3,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,homeown,Agent_0,2: Own with mortgage
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,homeown_o,Agent_0,I live in a single-family detached house with a mortgage.
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,futuresurvey,Agent_0,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,incendonate,Agent_0,0: Send the gift to my household
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,resty,Agent_0,1: Single-family detached house
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,resty_o,Agent_0,I prefer to stay close to home and rely on the support of friends and family for longer trips.
1,3,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,hhinc,Agent_0,000 to $149
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,download,Agent_0,1: Print
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,source_o,Agent_0,I prefer to stay close to home and rely on the support of friends and family for longer trips.
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,phase,Agent_0,0: Main
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,state,Agent_0,"I'm a homebody, so I prefer to stay close to home and rely on friends and family for longer trips."
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,state_fips,Agent_0,I don't use public transit often; I prefer to stay close to home and rely on the support of friends and family for longer trips.
1,3,4,1,3,mistral-nemo:12b,data_MyDailyTravelData,vehyear,Agent_0,"I only have one vehicle, a 2005 sedan."
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,make,Agent_0,20: Chevrolet
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,make_o,Agent_0,Chevrolet
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,model,Agent_0,1001: Rambler American
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,model_o,Agent_0,2005 Chevrolet
4,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,body,Agent_0,1: Automobile/Car/Station Wagon
2,2,3,1,2,mistral-nemo:12b,data_MyDailyTravelData,body_o,Agent_0,I drive a Chevrolet automobile.
3,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,fuel,Agent_0,1: Gas
2,2,2,1,2,mistral-nemo:12b,data_MyDailyTravelData,fuel_o,Agent_0,Gas
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,transp,Agent_0,2: No
3,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,parkd,Agent_0,3: In my garage
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,parkd_o,Agent_0,"I'm a retired woman who spends most of her time at home, tending to her garden, reading, and volunteering at the local library."
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,removed_places,Agent_0,I prefer to stay close to home and rely on friends and family for longer trips.
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,source,Agent_1,10: Saber es Poder
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,cravl,Agent_1,2: No
1,1,1,1,3,mistral-nemo:12b,data_MyDailyTravelData,fare,Agent_1,nan
1,1,1,1,3,mistral-nemo:12b,data_MyDailyTravelData,payf,Agent_1,nan
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,payf_o,Agent_1,My daughter drove me to the library.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,paypk,Agent_1,2: No
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,pkamt,Agent_1,0
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,pkbas,Agent_1,6: Year
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,pkbas_o,Agent_1,"I'm a 70-year-old woman who doesn't drive, so I don't have a driver's license. My daughter takes me wherever I need to go."
2,3,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,prkty,Agent_1,4: Driveway/garage
2,2,3,2,2,mistral-nemo:12b,data_MyDailyTravelData,prkty_o,Agent_1,My daughter parks the car in our driveway every time we come home.
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,tpurp,Agent_1,1: 01. Typical home activities
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,tpurp_o,Agent_1,"I'm at home, reading a book."
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,tpurp2,Agent_1,0: 00. Nothing else
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,tpurp2_o,Agent_1,I'm also knitting a scarf for my grandson's birthday.
2,3,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,tpurp_check,Agent_1,1: Yes
1,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,trip_appt,Agent_1,3: Somewhat
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why,Agent_1,2: I had an appointment or was meeting someone
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_1,Agent_1,1: I had work or a job interview
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_2,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_3,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_4,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_5,Agent_1,6: I believe it is important to be on time.
2,3,5,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_6,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_se,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_rf,Agent_1,6: I believe it is important to be on time.
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_dk,Agent_1,6: I believe it is important to be on time.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why_o,Agent_1,I'm not comfortable using public transportation anymore since I don't have my license. My daughter usually drives me around.
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_1,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_2,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_3,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_4,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,3,3,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_5,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_se,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,4,2,3,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_1,5: I did not make any changes to my travel behavior to ensure I would arrive on time
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,trip_appt_why2_o,Agent_1,I usually stay home and read or garden. I don't go out much because of my disability and not having a driver's license.
2,3,4,1,4,mistral-nemo:12b,data_MyDailyTravelData,placegroup,Agent_1,1
1,3,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,time_distance_flag,Agent_1,101: Walking trips with effective speeds faster than 20 mph
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,retmode_final,Agent_1,2: WEB
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,retmode,Agent_1,1: Smartphone App Only
2,2,5,1,4,mistral-nemo:12b,data_MyDailyTravelData,age,Agent_1,70
2,2,4,1,2,mistral-nemo:12b,data_MyDailyTravelData,aage,Agent_1,-8: I don’t know
1,3,5,1,2,mistral-nemo:12b,data_MyDailyTravelData,age18,Agent_1,18 or older
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,sex,Agent_1,2: Female
2,3,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,relate,Agent_1,3: Son/Daughter
2,2,4,2,2,mistral-nemo:12b,data_MyDailyTravelData,relate_o,Agent_1,"I rely on my daughter to take me wherever I need to go, so I don't have any other means of transportation."
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,lic,Agent_1,2: No
2,2,5,2,4,mistral-nemo:12b,data_MyDailyTravelData,hisp,Agent_1,2: No
2,2,2,2,2,mistral-nemo:12b,data_MyDailyTravelData,hisp_o,Agent_1,"I'm a retired woman in my 70s, living in the same house for 17 years. I don't drive, so my daughter takes me wherever I need to go."
2,4,4,2,4,mistral-nemo:12b,data_MyDailyTravelData,race,Agent_1,1: White
