accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_1,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_2,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_3,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_4,Agent_0,1: Left earlier to allow extra time
2,3,5,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_5,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_se,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_0,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_0,1: Left earlier to allow extra time
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_o,Agent_0,"I spend my days tending my garden, reading, and volunteering at the local library. I enjoy quiet mornings with a cup of coffee and a good book, and I rely on family and friends for longer trips becaus"
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,placegroup,Agent_0,17
1,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,time_distance_flag,Agent_0,101: Walking trips with effective speeds faster than 20 mph
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,retmode_final,Agent_0,3: CATI
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,retmode,Agent_0,7: CATI only
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,age,Agent_0,70.0
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,aage,Agent_0,7: 65 years old or older
1,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,age18,Agent_0,1: Yes
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,sex,Agent_0,2: Female
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,relate,Agent_0,3: Son/Daughter
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,relate_o,Agent_0,"I have a mild mobility impairment due to arthritis in my knees, which makes walking long distances difficult. I use a cane and sometimes need help from family to get around."
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,lic,Agent_0,2: No
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,hisp,Agent_0,2: No
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,hisp_o,Agent_0,"I am a 70‑year‑old woman who has lived in my home for 17 years. I own the house with a mortgage. I have arthritis that limits my walking, so I use a cane and sometimes need help. I don’t have a driver"
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,race,Agent_0,1: White
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,race_o,Agent_0,"I am a 70‑year‑old woman who has lived in my home for 17 years. I own the house with a mortgage. I have arthritis that limits my walking, so I use a cane and sometimes need help. I don’t have a driver"
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,smrtphn,Agent_0,2: No
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,emply_ask,Agent_0,2: No
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,jobs,Agent_0,-8: I don’t know
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,wkstat,Agent_0,1: Retired
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,wkstat_o,Agent_0,"I am a 70‑year‑old woman who has lived in my home for 17 years. I own the house with a mortgage. I have arthritis that limits my walking, so I use a cane and sometimes need help. I don’t have a driver"
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,volun_freq,Agent_0,1: 1 day a week
4,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,wplace,Agent_0,3: No fixed work place
3,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,wmode,Agent_0,18: [$I_DO] not travel to work
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,wmode_o,Agent_0,"I am a 70‑year‑old woman who has lived in my home for 17 years. I own the house with a mortgage. I have arthritis that limits my walking, so I use a cane and sometimes need help. I don’t have a driver"
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,wparkride,Agent_0,2: No
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,pervh,Agent_0,2: No
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,wrkhrs,Agent_0,-8: I don’t know
4,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,wtrav,Agent_0,0: Never
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,occup,Agent_0,25: Educational Instruction and Library Occupations
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,occup_o,Agent_0,"Volunteer at local library, helping children with homework."
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,indus,Agent_0,61: Educational Services
1,1,1,1,3,gpt-oss:20b,data_MyDailyTravelData,indus_o,Agent_0,nan
3,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,emply_transit,Agent_0,5: No subsidy offered
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,emply_transit_o,Agent_0,"I also enjoy tending to my garden, reading, and volunteering at the local library."
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,emply_park,Agent_0,1: Free onsite parking
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,emply_park_o,Agent_0,"I spend my mornings with a cup of coffee and a good book, then tend to my garden, and I volunteer at the library helping children with homework."
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,stude,Agent_0,3: No
4,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,schol,Agent_0,97: Something else
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,schol_o,Agent_0,"I don't use public transit; I rely on family or a caregiver to drive me for longer trips, and I have a car that I use with their help."
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,sloc,Agent_0,2: No
4,4,4,1,4,gpt-oss:20b,data_MyDailyTravelData,sweb,Agent_0,-8: I don’t know
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,smode,Agent_0,18: [$I_DO] not travel to school
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,smode_o,Agent_0,"I completed high school and took a few courses at a local community college, but I did not earn a degree."
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,sparkride,Agent_0,2: No
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,educ,Agent_0,2: High school graduate (high school diploma or GED)
1,1,1,1,3,gpt-oss:20b,data_MyDailyTravelData,educ_o,Agent_0,nan
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,hptol,Agent_0,1: Cash
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,hptol_o,Agent_0,"I enjoy spending my days tending to my garden, reading books, and volunteering at the local library. I love the quiet moments of morning coffee and a good book."
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,pay_allday,Agent_0,2: No
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,tolls,Agent_0,2.0
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,tolltrip,Agent_0,1: Yes
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,typday,Agent_0,1: Yes
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,typday_no,Agent_0,"I had a surprise visit from a neighbor who brought me a fresh batch of homemade jam, which was a pleasant surprise on an otherwise quiet day."
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,typpl,Agent_0,1: Planned
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,carptowk,Agent_0,1: Zero Times (never)
3,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,walktowk,Agent_0,1: Zero Times (never)
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,biketowk,Agent_0,1: Zero Times (never)
4,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,ribus,Agent_0,1: Zero Times (never)
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,tcoff,Agent_0,2: No
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,tcdays,Agent_0,0.0
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,compr,Agent_0,4: No
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,compr_o,Agent_0,"I rely on family members to drive me to appointments and errands, and I walk short distances when possible."
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,wkflex,Agent_0,2: No
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,tnc_use,Agent_0,0.0
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,tnc_typ,Agent_0,1: Low
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,tnc_cost,Agent_0,15.0
1,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,tnc_purp,Agent_0,"4: For travel not related to work  during the day (e.g., personal errands or leisure)"
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,disab,Agent_0,1: Yes
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,dtype_o,Agent_0,"I am a 70‑year‑old retired woman who has lived in the same house for 17 years. I have a disability that limits my daily travel, so I rely on family or a caregiver to drive me when I need to go somewhe"
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,dtype2,Agent_0,1: Yes
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,nogowhy,Agent_0,4: Home-bound elderly or disabled
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,nogowhy_o,Agent_0,I was home‑bound due to my disability and couldn't travel that day.
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,nogowhy2,Agent_0,1: Shop online (including online groceries)
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_1,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_2,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_3,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_4,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_5,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_rf,Agent_0,1: Shop online (including online groceries)
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,nogowhy2_dk,Agent_0,1: Shop online (including online groceries)
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,traveldatause,Agent_0,2: No
3,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice,Agent_0,97: Other
1,1,1,1,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_1,Agent_0,nan
1,1,1,1,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_2,Agent_0,nan
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_3,Agent_0,97: Other
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_se,Agent_0,97: Other
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_rf,Agent_0,97: Other
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_dk,Agent_0,97: Other
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,traveldatadevice_o,Agent_0,"I am a 70‑year‑old woman who has lived in the same house for 17 years. I own the home with a mortgage and have a disability that limits my daily travel. I don’t have a driver’s license, but I own a ca"
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,traveldatamode,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_1,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_2,Agent_0,1: Driving
2,3,5,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_3,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_4,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_5,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_se,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_rf,Agent_0,1: Driving
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_dk,Agent_0,1: Driving
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,traveldatamode_o,Agent_0,"I am a 70‑year‑old retired woman who has lived in my home for the past 17 years. I own the house with a mortgage, and I have a disability that limits my daily travel. I don't have a driver’s license, "
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,dtype,Agent_0,1: Visually Impaired or Blind
2,3,5,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_1,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_2,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_3,Agent_0,1: Visually Impaired or Blind
1,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_4,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_5,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_6,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_se,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_rf,Agent_0,1: Visually Impaired or Blind
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,dtype_dk,Agent_0,1: Visually Impaired or Blind
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,pertrips,Agent_0,0.0
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,hhveh,Agent_0,1.0
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,transprob,Agent_0,1: Too much traffic
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,transprob_o,Agent_0,"I spend most of my days at home, tending to my garden, reading books, and enjoying quiet moments with a cup of coffee. I volunteer at the local library, helping children with their homework, and I rel"
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,hlive,Agent_0,17.0
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,restylast,Agent_0,1: Single-family detached house
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,restylast_o,Agent_0,"I spend most of my days at home, tending my garden, reading, and enjoying quiet moments with a cup of coffee. I volunteer at the local library, helping children with their homework. I rely on family a"
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,restylast_zip,Agent_0,90210.0
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,hhinc2,Agent_0,1: Less than $30
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,homeown,Agent_0,2: Own with mortgage
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,homeown_o,Agent_0,"I live alone in my own single‑family detached house, which I own with a mortgage. I have a disability that limits my daily travel, so I rely on family and friends for transportation. I use my car with"
2,4,3,2,4,gpt-oss:20b,data_MyDailyTravelData,futuresurvey,Agent_0,1: Yes
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,incendonate,Agent_0,10: Give 10% of my gift to my local school district
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,resty,Agent_0,1: Single-family detached house
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,resty_o,Agent_0,"I spend my days at home, tending to my garden, reading, and volunteering at the local library. I enjoy quiet mornings with coffee and a good book. My car is used with help when I need to travel, and I"
1,3,5,1,3,gpt-oss:20b,data_MyDailyTravelData,hhinc,Agent_0,000 to $149
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,download,Agent_0,2: Receive in the mail
2,3,2,2,2,gpt-oss:20b,data_MyDailyTravelData,source_o,Agent_0,"I enjoy my quiet mornings with coffee and a good book, tending to my garden, and volunteering at the local library."
2,4,3,2,4,gpt-oss:20b,data_MyDailyTravelData,phase,Agent_0,0: Main
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,state,Agent_0,"I enjoy my quiet mornings with coffee and a good book, tending to my garden, and volunteering at the local library."
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,state_fips,Agent_0,"I enjoy my quiet mornings with coffee and a good book, tending to my garden, and volunteering at the local library."
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,vehyear,Agent_0,2015
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,make,Agent_0,49: Toyota
2,3,3,1,2,gpt-oss:20b,data_MyDailyTravelData,make_o,Agent_0,Toyota
1,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,model,Agent_0,49043: Avalon
2,3,2,1,2,gpt-oss:20b,data_MyDailyTravelData,model_o,Agent_0,Avalon
3,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,body,Agent_0,1: Automobile/Car/Station Wagon
2,3,2,1,2,gpt-oss:20b,data_MyDailyTravelData,body_o,Agent_0,"A standard automobile, a car or station wagon."
4,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,fuel,Agent_0,1: Gas
2,3,2,1,2,gpt-oss:20b,data_MyDailyTravelData,fuel_o,Agent_0,Gas
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,transp,Agent_0,2: No
3,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,parkd,Agent_0,3: In my garage
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,parkd_o,Agent_0,"I am a 70‑year‑old retired woman who has lived in the same house for the past 17 years. I have a disability that limits my daily travel, but I own a car that I use with help from family or a caregiver"
2,3,4,1,3,gpt-oss:20b,data_MyDailyTravelData,removed_places,Agent_0,70.0
2,3,3,2,2,gpt-oss:20b,data_MyDailyTravelData,source,Agent_1,2: Facebook
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,cravl,Agent_1,2: No
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,fare,Agent_1,0.0
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,payf,Agent_1,97: Other
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,payf_o,Agent_1,I didn't pay; my daughter drove me.
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,paypk,Agent_1,2: No
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,pkamt,Agent_1,0.0
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,pkbas,Agent_1,4: Month
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,pkbas_o,Agent_1,"I am a 70‑year‑old retired woman who has lived in the same house for 17 years. I still have a mortgage on the place, and a disability makes it hard for me to travel long distances on my own. I don’t h"
3,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,prkty,Agent_1,4: Driveway/garage
2,3,3,1,2,gpt-oss:20b,data_MyDailyTravelData,prkty_o,Agent_1,In my driveway/garage
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,tpurp,Agent_1,"10: 10. Drive-thru errands (ATM, dry cleaning, pharmacy, etc.)"
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,tpurp_o,Agent_1,"10: 10. Drive-thru errands (ATM, dry cleaning, pharmacy, etc.)"
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,tpurp2,Agent_1,"15: 15. Non-shopping errands (banking, post office, government, etc.)"
2,3,4,1,2,gpt-oss:20b,data_MyDailyTravelData,tpurp2_o,Agent_1,I also dropped off a package at the post office.
2,2,4,2,3,gpt-oss:20b,data_MyDailyTravelData,tpurp_check,Agent_1,1: Yes
2,4,5,2,4,gpt-oss:20b,data_MyDailyTravelData,trip_appt,Agent_1,4: Very
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why,Agent_1,['1: I had work or a job interview']
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_1,Agent_1,6: I believe it is important to be on time.
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_2,Agent_1,6: I believe it is important to be on time.
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_3,Agent_1,6: I believe it is important to be on time.
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_4,Agent_1,6: I believe it is important to be on time.
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_5,Agent_1,6: I believe it is important to be on time.
2,3,3,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_6,Agent_1,6: I believe it is important to be on time.
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_se,Agent_1,6: I believe it is important to be on time.
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_rf,Agent_1,6: I believe it is important to be on time.
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_dk,Agent_1,6: I believe it is important to be on time.
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why_o,Agent_1,"I spend most of my day at home. I read books, tend to my garden, and volunteer at the local library every week. When I need to go somewhere, I rely on my daughter to drive me. I keep a routine that ke"
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2,Agent_1,['1: Left earlier to allow extra time']
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_1,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_2,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_3,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_4,Agent_1,1: Left earlier to allow extra time
2,3,5,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_5,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_se,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_rf,Agent_1,1: Left earlier to allow extra time
2,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_dk,Agent_1,1: Left earlier to allow extra time
2,3,2,2,1,gpt-oss:20b,data_MyDailyTravelData,trip_appt_why2_o,Agent_1,"I spend most of my days at home, reading books, tending to my garden, and volunteering at the library. I rely on my daughter to drive me to appointments, and I keep my mortgage payments up. I enjoy qu"
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,placegroup,Agent_1,1
1,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,time_distance_flag,Agent_1,101: Walking trips with effective speeds faster than 20 mph
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,retmode_final,Agent_1,3: CATI
2,3,4,2,4,gpt-oss:20b,data_MyDailyTravelData,retmode,Agent_1,7: CATI only
2,3,4,1,4,gpt-oss:20b,data_MyDailyTravelData,age,Agent_1,70.0
2,3,4,2,2,gpt-oss:20b,data_MyDailyTravelData,aage,Agent_1,7: 65 years old or older
1,3,4,2,3,gpt-oss:20b,data_MyDailyTravelData,age18,Agent_1,1: Yes
2,3,5,2,4,gpt-oss:20b,data_MyDailyTravelData,sex,Agent_1,2: Female
2,4,4,2,4,gpt-oss:20b,data_MyDailyTravelData,relate,Agent_1,3: Son/Daughter
