model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_2,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_2,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_2,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_2,2800,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_2,AUTRES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_2,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_2,MOINS DE 18 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_2,MOINS DE 30 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_2,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_3,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_3,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_3,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_3,ONANA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_3,ONANA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_3,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3,Agent_3,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_3,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q3_1,Agent_3,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_3,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_3,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_3,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_3,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_3,750,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_3,TRAVAIL,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_3,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_3,ENTRE 18 ET 25 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_3,MOINS DE 30 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_3,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_4,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_4,MVOG BETSI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_4,CARROSSEL NKONDENGUI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_4,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_4,GOLF,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_4,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_4,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_4,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_4,CARREFOUR GOLF,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_4,10 E ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_4,0LESOA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_4,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_4,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_4,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_4,A B0NAS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_4,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_4,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_4,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_4,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_4,PAR BUS STACY,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_4,ACACIA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_4,CARREFOUR,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_4,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_4,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_4,1750,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_4,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_4,FAIRE DES ACHATS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_4,ENTRE 18 ET 25 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_4,MOINS DE 30 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_4,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_5,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_5,ETETAK,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_5,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_5,ETETAK,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_5,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_5,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3,Agent_5,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_5,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q3_1,Agent_5,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_5,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_5,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_5,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_5,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_5,1600,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_5,VISITE FAMILLE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_5,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_5,ENTRE 26 ET 35 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_5,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_5,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_6,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_6,MBANKOMO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_6,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_6,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q1_2,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_6,ABOM,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_6,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_6,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_1,Agent_6,PAR TAXI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_6,MESSAME NDONGO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_6,ENTREE PAPA LEO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_6,MESSAME NDONGO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_6,0NANA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3,Agent_6,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_6,PAR TAXI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_6,MESSAME NDONGO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_6,MESSAME NDONGO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_6,MBANKOMO,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_6,11EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_6,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_6,PAR TAXI,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_6,TAXIS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_6,10 IEME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_6,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_6,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_6,650,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_6,TRAVAIL,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_6,ACHAT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_6,ENTRE 55ANS ET 64 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_6,ENTRE 300 001 ET 500 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_6,HOMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_7,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_7,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_7,10EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_c,Agent_7,AFANOYA,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_a,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_2_b,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_3_c,Agent_7,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_1,Agent_7,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_1,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_2_2,Agent_7,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3_1,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_3_2,Agent_7,,2,1,2,1,3
gemma2:9b,data_pmus_yaounde,q2_3,Agent_7,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q2_4,Agent_7,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_1,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_5_2,Agent_7,0MPHINE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_1,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q2_6_2,Agent_7,11EME ARRET,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_1,Agent_7,NON,5,4,5,4,4
gemma2:9b,data_pmus_yaounde,q3_2,Agent_7,A PIED,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_1,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q3_3_2,Agent_7,BITENG,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_1_a,Agent_7,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_1_b,Agent_7,MOINS DE 5 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_2_a,Agent_7,Veuillez indiquer depuis combien de temps vous attendez.,5,5,5,5,5
gemma2:9b,data_pmus_yaounde,q4_2_b,Agent_7,30 60 MIN,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_3,Agent_7,2600,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4,Agent_7,COURSES,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q4_4_autres,Agent_7,FAIRE DES ACHATS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_1,Agent_7,ENTRE 36 ET 45 ANS,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_2,Agent_7,ENTRE 30 001 ET 100 000,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q5_3,Agent_7,FEMME,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,centre ville,Agent_8,YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1,Agent_8,UN QUARTIER DE LA VILLE DE YAOUNDE,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_a,Agent_8,ABIT,4,3,4,4,4
gemma2:9b,data_pmus_yaounde,q1_1_b,Agent_8,10EME ARRET,4,3,4,4,4
