accuracy,relevance,coherence,completeness,fluency,model,dataset,question,agent_id,response
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_0,2000.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_0,COURSES
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_0,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_0,nan
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_0,MOINS DE 30 000
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_0,HOMME
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_1,YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_1,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_1,MBANKOLO
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_1,ST BENOIT
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_1,AFANOYA
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_1,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_1,ODZA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_1,10 IEME ARRET
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_1,AFANOYA
3,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_1,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_1,BAMANKA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_1,BOUT CARRE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_1,ELIG EDZOA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_1,ODZA
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_1,NON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_1,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_1,BIMESI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_1,MBANKOLO
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_1,ODZA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_1,ROND POINT MECC
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_1,NON
4,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_1,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_1,BISCUITERIE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_1,ROND POINT
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_1,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_1,MOINS DE 5 MIN
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_1,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_1,30 60 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_1,3600.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_1,AMIS
2,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_1,ACHAT
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_1,ENTRE 26 ET 35 ANS
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_1,PLUS DE 500 001
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_1,HOMME
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_2,YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_2,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_2,BATWA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_2,IMMEUBLE HAPPY
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_2,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_2,HORS DE LA VILLE DE YAOUNDE
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_2,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_2,nan
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_2,NGOUMOU
3,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_2,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_2,2 CHEVEAU
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_2,DEUX CHEVAUX
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_2,0LESOA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_2,NGOA EKELLE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_2,NON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_2,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_2,A B0NAS
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_2,0MPHINE
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_2,nan
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_2,NGOA EKELLE
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_2,NON
4,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_2,PAR BUS AGENCE INTERURBAIN
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_2,nan
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_2,ENTREE DE LA VILLE
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_2,10 20 MINUTES
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_2,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_2,30 60 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_2,500.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_2,AUTRES
2,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_2,STAGE
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_2,MOINS DE 18 ANS
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_2,MOINS DE 30 000
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_2,FEMME
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_3,YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_3,ONANA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_3,PONT DE LA GARE
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_3,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_3,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_3,ONANA
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_3,nan
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_3,YAOUNDE
3,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_3,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_3,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_3,NON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_3,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_3,nan
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_3,NON
4,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_3,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_3,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_3,nan
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_3,MOINS DE 5 MIN
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_3,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_3,15 30 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_3,700.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_3,TRAVAIL
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_3,nan
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_3,ENTRE 18 ET 25 ANS
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_3,MOINS DE 30 000
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_3,HOMME
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_4,YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_4,MVOG BETSI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_4,CARREFOUR
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_4,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_4,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_4,GOLF
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_4,SENAT BAR
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_4,nan
3,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_4,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_4,AVENUE KENNEDY
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_4,SALLE ABEGA
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_4,CARREFOURMEEC
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_4,CARREFIUR
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_4,NON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_4,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_4,MVOG BETSI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_4,MVOG EKOUSO
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_4,ECOLE DES POSTES
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_4,AVANT LYCEE
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_4,NON
4,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_4,PAR BUS AGENCE INTERURBAIN
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_4,MVOG MBI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_4,ETANGBAFIA
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_4,10 20 MINUTES
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_4,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_4,30 60 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_4,200.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_4,COURSES
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_4,nan
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_4,MOINS DE 18 ANS
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_4,MOINS DE 30 000
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_4,FEMME
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_5,YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_5,ETETAK
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_5,RUE MBAMI
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_5,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_5,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_5,CITE VERTE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_5,CITRON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_5,BUEA
3,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_5,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_5,nan
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_5,NON
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_5,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_5,nan
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_5,NON
4,3,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_5,A PIED
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_5,nan
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_5,nan
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_5,MOINS DE 5 MIN
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_5,Veuillez indiquer depuis combien de temps vous attendez.
4,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_5,MOINS DE 15 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_5,2000.0
3,3,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_5,TRAVAIL
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_5,nan
5,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_5,ENTRE 26 ET 35 ANS
4,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_5,MOINS DE 30 000
5,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_5,HOMME
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_6,YAOUNDE
5,5,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_6,MBANKOMO
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_6,RUE FRATERNINI
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_6,nan
5,5,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_6,UN QUARTIER DE LA VILLE DE YAOUNDE
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_6,nan
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_6,CENTRE PASTEUR
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_6,nan
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_6,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_6,2 CHEVEAU
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_6,BUREAU DES TRANSPORT
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_6,MSAM
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_6,AVENUE KENNEDY
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_6,NON
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_6,PAR TAXI
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_6,AVENUE KENNEDY
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_6,MBABKOMO
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_6,NSAM
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_6,MSAM
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_6,NON
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_6,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_6,MBANKOMO
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_6,NKOMO
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_1_b,Agent_6,MOINS DE 5 MIN
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_2_a,Agent_6,Veuillez indiquer depuis combien de temps vous attendez.
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_2_b,Agent_6,30 60 MIN
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_3,Agent_6,2000.0
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q4_4,Agent_6,TRAVAIL
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q4_4_autres,Agent_6,nan
5,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_1,Agent_6,ENTRE 55ANS ET 64 ANS
4,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_2,Agent_6,ENTRE 300 001 ET 500 000
5,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q5_3,Agent_6,HOMME
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,centre ville,Agent_7,YAOUNDE
5,5,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_1_a,Agent_7,BITENG
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_1_b,Agent_7,CAMP DE LA RADIO
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_1_c,Agent_7,nan
5,5,5,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2,Agent_7,UN QUARTIER DE LA VILLE DE YAOUNDE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q1_2_a,Agent_7,CARRIERE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q1_2_b,Agent_7,CARRDFOUR MONT BELINGA
1,1,1,1,3,gpt-oss:20b,data_pmus_yaounde,q1_3_c,Agent_7,nan
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_1,Agent_7,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_1,Agent_7,AWA ESCALIER
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_2_2,Agent_7,RUE MANGUIER
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_1,Agent_7,POSTE SELECTE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q2_3_2,Agent_7,MARCHE
4,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q2_3,Agent_7,OUI
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_4,Agent_7,PAR BUS STACY
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_1,Agent_7,CARREFOUR NOLBISSON
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_5_2,Agent_7,CARRRFOUR
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_1,Agent_7,BRACERIE
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q2_6_2,Agent_7,CENTRE VILLE
3,4,4,3,4,gpt-oss:20b,data_pmus_yaounde,q3_1,Agent_7,OUI
4,4,4,3,3,gpt-oss:20b,data_pmus_yaounde,q3_2,Agent_7,PAR TAXI
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_1,Agent_7,CARRIERE
4,4,3,3,3,gpt-oss:20b,data_pmus_yaounde,q3_3_2,Agent_7,E CHANGEUR
4,4,2,4,2,gpt-oss:20b,data_pmus_yaounde,q4_1_a,Agent_7,Veuillez indiquer depuis combien de temps vous attendez.
