model,dataset,question,agent_id,response,accuracy,relevance,coherence,completeness,fluency
gemma2:9b,data_hanoi,travtime,Agent_1,Insert here the time in minutes,3,4,4,2,3
gemma2:9b,data_hanoi,reason,Agent_1,"['cost', 'convinient timesaving']",3,5,5,3,3
gemma2:9b,data_hanoi,own_car,Agent_1,3,3,4,4,3,3
gemma2:9b,data_hanoi,own_motob,Agent_1,4,3,4,4,3,3
gemma2:9b,data_hanoi,own_ebike,Agent_1,more_5,3,4,4,3,3
gemma2:9b,data_hanoi,own_bike,Agent_1,2,3,4,4,3,3
gemma2:9b,data_hanoi,freq_car,Agent_1,11_15: Between 11 and 15 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_motob,Agent_1,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_ebike,Agent_1,6_10: Between 6 and 10 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_bike,Agent_1,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_taxi,Agent_1,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_bus,Agent_1,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,school_acc,Agent_1,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,market_acc,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,hosp_acc,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,bank_acc,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,leis_acc,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,type,Agent_1,private_house,3,4,4,3,3
gemma2:9b,data_hanoi,status,Agent_1,permanent,3,4,4,3,3
gemma2:9b,data_hanoi,own,Agent_1,owner,3,4,4,3,3
gemma2:9b,data_hanoi,reas_not_car,Agent_1,['cost'],3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_motob,Agent_1,"['cost', 'parking']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_ebike,Agent_1,['parking'],3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_bike,Agent_1,['parking'],3,5,5,3,3
gemma2:9b,data_hanoi,dist_to_pub,Agent_1,Insert here the distance value in meters,3,4,4,2,3
gemma2:9b,data_hanoi,aware_ban,Agent_1,yes,3,5,5,3,3
gemma2:9b,data_hanoi,fut_veh,Agent_1,car,3,4,4,3,3
gemma2:9b,data_hanoi,alt_veh,Agent_1,car,3,4,4,3,3
gemma2:9b,data_hanoi,alt_car,Agent_1,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ebike,Agent_1,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bike,Agent_1,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bus,Agent_1,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ltrain,Agent_1,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_taxi,Agent_1,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_walk,Agent_1,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,opinion_car,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_motob,Agent_1,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ebike,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bike,Agent_1,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_taxi,Agent_1,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bus,Agent_1,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ban,Agent_1,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,age,Agent_2,18_25: Between 18 and 25,3,4,4,3,3
gemma2:9b,data_hanoi,occup,Agent_2,retired,3,4,4,3,3
gemma2:9b,data_hanoi,gender,Agent_2,female,3,4,4,3,3
gemma2:9b,data_hanoi,origlat,Agent_2,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,origlon,Agent_2,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlat,Agent_2,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlon,Agent_2,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,purp,Agent_2,shopping,3,4,4,3,3
gemma2:9b,data_hanoi,vehic,Agent_2,walk,3,4,4,3,3
gemma2:9b,data_hanoi,freqpweek,Agent_2,11_13,3,4,4,3,3
gemma2:9b,data_hanoi,od_dist,Agent_2,Insert here the distance value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,travtime,Agent_2,Insert here the time in minutes,3,4,4,2,3
gemma2:9b,data_hanoi,reason,Agent_2,"['cost', 'convinient']",3,5,5,3,3
gemma2:9b,data_hanoi,own_car,Agent_2,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_motob,Agent_2,more_5,3,4,4,3,3
gemma2:9b,data_hanoi,own_ebike,Agent_2,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_bike,Agent_2,4,3,4,4,3,3
gemma2:9b,data_hanoi,freq_car,Agent_2,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_motob,Agent_2,11_15: Between 11 and 15 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_ebike,Agent_2,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_bike,Agent_2,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_taxi,Agent_2,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_bus,Agent_2,,3,4,4,2,3
gemma2:9b,data_hanoi,school_acc,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,market_acc,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,hosp_acc,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,bank_acc,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,leis_acc,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,type,Agent_2,old_building,3,4,4,3,3
gemma2:9b,data_hanoi,status,Agent_2,permanent,3,4,4,3,3
gemma2:9b,data_hanoi,own,Agent_2,owner,3,4,4,3,3
gemma2:9b,data_hanoi,reas_not_car,Agent_2,"['cost', 'jam']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_motob,Agent_2,"['cost', 'jam']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_ebike,Agent_2,"['cost', 'jam']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_bike,Agent_2,"['cost', 'jam']",3,5,5,3,3
gemma2:9b,data_hanoi,dist_to_pub,Agent_2,Insert here the distance value in meters,3,4,4,2,3
gemma2:9b,data_hanoi,aware_ban,Agent_2,no,3,5,5,3,3
gemma2:9b,data_hanoi,fut_veh,Agent_2,no,3,5,5,3,3
gemma2:9b,data_hanoi,alt_veh,Agent_2,bike,3,4,4,3,3
gemma2:9b,data_hanoi,alt_car,Agent_2,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ebike,Agent_2,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bike,Agent_2,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bus,Agent_2,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ltrain,Agent_2,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_taxi,Agent_2,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_walk,Agent_2,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,opinion_car,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_motob,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ebike,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bike,Agent_2,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_taxi,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bus,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ban,Agent_2,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,age,Agent_3,18_25: Between 18 and 25,3,4,4,3,3
gemma2:9b,data_hanoi,occup,Agent_3,retired,3,4,4,3,3
gemma2:9b,data_hanoi,gender,Agent_3,female,3,4,4,3,3
gemma2:9b,data_hanoi,origlat,Agent_3,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,origlon,Agent_3,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlat,Agent_3,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlon,Agent_3,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,purp,Agent_3,shopping,3,4,4,3,3
gemma2:9b,data_hanoi,vehic,Agent_3,walk,3,4,4,3,3
gemma2:9b,data_hanoi,freqpweek,Agent_3,,3,4,4,2,3
gemma2:9b,data_hanoi,od_dist,Agent_3,Insert here the distance value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,travtime,Agent_3,Insert here the time in minutes,3,4,4,2,3
gemma2:9b,data_hanoi,reason,Agent_3,"['cost', 'convinient']",3,5,5,3,3
gemma2:9b,data_hanoi,own_car,Agent_3,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_motob,Agent_3,more_5,3,4,4,3,3
gemma2:9b,data_hanoi,own_ebike,Agent_3,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_bike,Agent_3,4,3,4,4,3,3
gemma2:9b,data_hanoi,freq_car,Agent_3,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_motob,Agent_3,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_ebike,Agent_3,11_15: Between 11 and 15 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_bike,Agent_3,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_taxi,Agent_3,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_bus,Agent_3,,3,4,4,2,3
gemma2:9b,data_hanoi,school_acc,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,market_acc,Agent_3,good,3,4,4,3,3
gemma2:9b,data_hanoi,hosp_acc,Agent_3,good,3,4,4,3,3
gemma2:9b,data_hanoi,bank_acc,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,leis_acc,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,type,Agent_3,old_building,3,4,4,3,3
gemma2:9b,data_hanoi,status,Agent_3,permanent,3,4,4,3,3
gemma2:9b,data_hanoi,own,Agent_3,owner,3,4,4,3,3
gemma2:9b,data_hanoi,reas_not_car,Agent_3,"['cost', 'slow']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_motob,Agent_3,"['cost', 'slow']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_ebike,Agent_3,"['cost', 'slow']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_bike,Agent_3,"['cost', 'slow']",3,5,5,3,3
gemma2:9b,data_hanoi,dist_to_pub,Agent_3,Insert here the distance value in meters,3,4,4,2,3
gemma2:9b,data_hanoi,aware_ban,Agent_3,no,3,5,5,3,3
gemma2:9b,data_hanoi,fut_veh,Agent_3,no,3,5,5,3,3
gemma2:9b,data_hanoi,alt_veh,Agent_3,bike,3,4,4,3,3
gemma2:9b,data_hanoi,alt_car,Agent_3,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ebike,Agent_3,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bike,Agent_3,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bus,Agent_3,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ltrain,Agent_3,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_taxi,Agent_3,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_walk,Agent_3,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,opinion_car,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_motob,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ebike,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bike,Agent_3,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_taxi,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bus,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ban,Agent_3,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,age,Agent_4,18_25: Between 18 and 25,3,4,4,3,3
gemma2:9b,data_hanoi,occup,Agent_4,retired,3,4,4,3,3
gemma2:9b,data_hanoi,gender,Agent_4,female,3,4,4,3,3
gemma2:9b,data_hanoi,origlat,Agent_4,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,origlon,Agent_4,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlat,Agent_4,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlon,Agent_4,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,purp,Agent_4,shopping,3,4,4,3,3
gemma2:9b,data_hanoi,vehic,Agent_4,walk,3,4,4,3,3
gemma2:9b,data_hanoi,freqpweek,Agent_4,8_10,3,4,4,3,3
gemma2:9b,data_hanoi,od_dist,Agent_4,Insert here the distance value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,travtime,Agent_4,Insert here the time in minutes,3,4,4,2,3
gemma2:9b,data_hanoi,reason,Agent_4,"['cost', 'convinient']",3,5,5,3,3
gemma2:9b,data_hanoi,own_car,Agent_4,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_motob,Agent_4,more_5,3,4,4,3,3
gemma2:9b,data_hanoi,own_ebike,Agent_4,0,3,5,5,3,3
gemma2:9b,data_hanoi,own_bike,Agent_4,4,3,4,4,3,3
gemma2:9b,data_hanoi,freq_car,Agent_4,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_motob,Agent_4,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_ebike,Agent_4,11_15: Between 11 and 15 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_bike,Agent_4,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_taxi,Agent_4,,3,4,4,2,3
gemma2:9b,data_hanoi,freq_bus,Agent_4,,3,4,4,2,3
gemma2:9b,data_hanoi,school_acc,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,market_acc,Agent_4,good,3,4,4,3,3
gemma2:9b,data_hanoi,hosp_acc,Agent_4,good,3,4,4,3,3
gemma2:9b,data_hanoi,bank_acc,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,leis_acc,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,type,Agent_4,high_rise,3,4,4,3,3
gemma2:9b,data_hanoi,status,Agent_4,permanent,3,4,4,3,3
gemma2:9b,data_hanoi,own,Agent_4,rent,3,4,4,3,3
gemma2:9b,data_hanoi,reas_not_car,Agent_4,"['jam', 'unsafe']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_motob,Agent_4,"['jam', 'unsafe']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_ebike,Agent_4,"['cost', 'slow']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_bike,Agent_4,"['slow', 'unsafe']",3,5,5,3,3
gemma2:9b,data_hanoi,dist_to_pub,Agent_4,Insert here the distance value in meters,3,4,4,2,3
gemma2:9b,data_hanoi,aware_ban,Agent_4,no,3,5,5,3,3
gemma2:9b,data_hanoi,fut_veh,Agent_4,no,3,5,5,3,3
gemma2:9b,data_hanoi,alt_veh,Agent_4,bike,3,4,4,3,3
gemma2:9b,data_hanoi,alt_car,Agent_4,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ebike,Agent_4,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bike,Agent_4,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bus,Agent_4,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ltrain,Agent_4,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_taxi,Agent_4,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_walk,Agent_4,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,opinion_car,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_motob,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ebike,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bike,Agent_4,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_taxi,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bus,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ban,Agent_4,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,age,Agent_5,18_25: Between 18 and 25,3,4,4,3,3
gemma2:9b,data_hanoi,occup,Agent_5,student,3,4,4,3,3
gemma2:9b,data_hanoi,gender,Agent_5,male,3,4,4,3,3
gemma2:9b,data_hanoi,origlat,Agent_5,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,origlon,Agent_5,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlat,Agent_5,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlon,Agent_5,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,purp,Agent_5,leisure,3,4,4,3,3
gemma2:9b,data_hanoi,vehic,Agent_5,moto,3,4,4,3,3
gemma2:9b,data_hanoi,freqpweek,Agent_5,17_20,3,4,4,3,3
gemma2:9b,data_hanoi,od_dist,Agent_5,Insert here the distance value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,travtime,Agent_5,Insert here the time in minutes,3,4,4,2,3
gemma2:9b,data_hanoi,reason,Agent_5,"['cost', 'convinient timesaving']",3,5,5,3,3
gemma2:9b,data_hanoi,own_car,Agent_5,4,3,4,4,3,3
gemma2:9b,data_hanoi,own_motob,Agent_5,more_5,3,4,4,3,3
gemma2:9b,data_hanoi,own_ebike,Agent_5,4,3,4,4,3,3
gemma2:9b,data_hanoi,own_bike,Agent_5,4,3,4,4,3,3
gemma2:9b,data_hanoi,freq_car,Agent_5,11_15: Between 11 and 15 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_motob,Agent_5,16_20: Between 16 and 20 times,3,4,4,3,3
gemma2:9b,data_hanoi,freq_ebike,Agent_5,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_bike,Agent_5,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_taxi,Agent_5,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,freq_bus,Agent_5,1_5: Between 1 and 5 times,4,5,5,3,3
gemma2:9b,data_hanoi,school_acc,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,market_acc,Agent_5,good,3,4,4,3,3
gemma2:9b,data_hanoi,hosp_acc,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,bank_acc,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,leis_acc,Agent_5,good,3,4,4,3,3
gemma2:9b,data_hanoi,type,Agent_5,private_house,3,4,4,3,3
gemma2:9b,data_hanoi,status,Agent_5,long_stay,3,4,4,3,3
gemma2:9b,data_hanoi,own,Agent_5,owner,3,4,4,3,3
gemma2:9b,data_hanoi,reas_not_car,Agent_5,"['cost', 'jam']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_motob,Agent_5,"['cost', 'parking']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_ebike,Agent_5,"['cost', 'parking']",3,5,5,3,3
gemma2:9b,data_hanoi,reas_not_bike,Agent_5,['slow'],3,5,5,3,3
gemma2:9b,data_hanoi,dist_to_pub,Agent_5,Insert here the distance value in meters,3,4,4,2,3
gemma2:9b,data_hanoi,aware_ban,Agent_5,no,3,5,5,3,3
gemma2:9b,data_hanoi,fut_veh,Agent_5,moto,3,4,4,3,3
gemma2:9b,data_hanoi,alt_veh,Agent_5,bike,3,4,4,3,3
gemma2:9b,data_hanoi,alt_car,Agent_5,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ebike,Agent_5,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bike,Agent_5,1: Yes,4,5,5,3,3
gemma2:9b,data_hanoi,alt_bus,Agent_5,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_ltrain,Agent_5,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_taxi,Agent_5,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,alt_walk,Agent_5,0: No,4,5,5,3,3
gemma2:9b,data_hanoi,opinion_car,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_motob,Agent_5,good,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ebike,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bike,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_taxi,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_bus,Agent_5,neutral,3,4,4,3,3
gemma2:9b,data_hanoi,opinion_ban,Agent_5,disagree,3,4,4,3,3
gemma2:9b,data_hanoi,age,Agent_6,18_25: Between 18 and 25,3,4,4,3,3
gemma2:9b,data_hanoi,occup,Agent_6,fdi,3,4,4,3,3
gemma2:9b,data_hanoi,gender,Agent_6,male,3,4,4,3,3
gemma2:9b,data_hanoi,origlat,Agent_6,insert here the latitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,origlon,Agent_6,insert here the longitude value in double precision,3,4,4,2,3
gemma2:9b,data_hanoi,destlat,Agent_6,insert here the latitude value in double precision,3,4,4,2,3
